wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
19,6,6,1,26,6,83,2,0,2,3764,1,3,0.04512472606618572,0.95564648661255,0,0,1875,1,1.1681232790434888,1
3,4,0,7,5,12,83,4,3,0,885,0,3,0.9204411898369289,0,0,0,217,1,0.7433458791201153,1
2,3,6,1,2,171,1,5,2,2,330,1,3,0.9567064232219207,0.9815926688384032,0,0,221,1,0.5885051982802815,1
0,6,0,30,0,171,21,1,2,2,194,1,3,1,0.965190092292746,0,0,1875,1,0.8920085682755047,1
2,3,6,2,3,171,2,0,2,2,152,1,0,0.9579701317586548,0.9857337022268992,0,0,77,1,0.5575095085166362,1
1,4,0,9,9,12,5,0,1,0,653,0,3,0,0.9599512814042636,0,0,351,2,0.6939855678618719,1
2,6,6,12,9,171,8,4,1,2,391,0,0,1,0.9367314793891726,0,0,1875,10,0.21040267614634162,1
2,6,6,4,3,3,3,1,2,0,3764,0,3,0.9670085500715383,0.981580475643661,0,0,1875,0,4,1
2,4,0,4,4,4,83,2,3,0,246,0,0,0.9505711291080222,0,0,0,223,1,0.6396944488329401,1
13,1,6,11,12,81,83,5,12,0,295,1,0,0.06944311621223508,0.3268829915599156,0,0,125,0,1.273105290730399,1
0,1,6,4,26,4,2,1,2,0,3764,1,0,0.047397885794982664,0.9783764469945546,0,0,66,1,0.8120470973798499,1
2,3,6,1,2,5,2,0,2,2,162,1,3,0.9845383404797182,0,0,0,137,1,0.5881307748076219,1
2,6,6,4,2,6,6,5,1,2,3764,0,3,0.040742212952135815,0.965215513689608,0,0,47,1,1.1525498268977883,1
2,3,6,83,3,3,1,5,2,2,447,1,0,0.9949117734143205,0,0,0,230,1,0.5661372826836386,1
1,6,0,6,26,171,83,5,1,2,277,0,0,0.04619407190225442,1,0,0,1875,1,0.20732598969955,1
3,6,1,83,3,171,83,0,3,1,3764,0,3,0.04426553185807969,0,0,0,1875,0,0.3171593208950033,1
0,6,0,83,3,9,5,5,1,2,139,0,3,0.03509394413211566,0,0,0,1875,10,0.1510984207525606,1
1,4,6,4,5,171,83,2,2,2,181,0,3,0.9521478847744236,0.9786479887815447,0,0,221,1,0.3865282139527026,1
3,3,6,2,2,7,83,5,3,2,1125,1,0,0.9466023344149713,0.958271368995541,0,0,556,1,0.3778988318294112,1
2,3,0,1,1,171,4,2,1,2,85,0,3,0,0.9684659010551429,0,0,41,10,0.11731563453471455,1
2,6,6,83,0,171,83,0,0,0,3764,1,0,0.038580757514454576,0,0,0,1875,1,0.8738288458704513,1
1,6,6,83,2,5,83,1,2,2,3764,1,3,0,0.9842595638521895,0,0,1875,0,4,1
2,3,0,83,3,171,1,0,2,0,164,1,0,0.9886811565449536,0.9890581843549208,0,0,71,1,0.4560904513475825,1
3,6,6,83,15,171,83,1,3,0,3764,1,3,0.055189015230769675,0.4013220757208895,0,0,202,7,2.6786375649639877,1
3,4,6,1,9,171,6,0,3,0,339,0,3,0.9178435598048431,0,0,0,213,0,0.7915064511938492,1
2,3,0,83,3,171,83,5,2,2,323,0,3,0.9507777699958971,0,0,0,166,1,0.5959703117814185,1
3,3,6,83,2,6,3,0,3,0,1321,1,3,0,0.9633013919908076,0,0,571,1,0.38745228540810694,1
1,6,6,83,1,171,83,0,2,0,227,1,0,0.027047831555484445,0,0,0,1875,0,0.1966388596571743,1
1,4,6,1,2,2,0,1,1,2,3764,1,0,0.9851204319379944,0,0,0,1875,0,4,1
1,4,0,4,2,2,1,1,1,0,36,1,3,0,0.9862296037506934,0,0,17,0,4,1
2,3,6,2,3,171,83,5,1,0,1155,0,0,0.9375903670408263,0.9791315829366316,0,0,680,1,0.35238116289027754,1
2,6,6,5,2,5,83,1,2,0,142,1,3,0.036738090508199976,0.9671061025520892,0,0,72,1,0.8103370566480935,1
4,1,0,4,2,7,5,3,2,2,164,1,3,0.022476226955457087,0.5249307556445298,0,0,1875,1,0.9213922627972246,1
1,2,6,83,1,6,83,1,1,2,489,1,0,1,0.9560597212108821,0,0,94,10,4,1
3,3,0,83,2,171,3,5,1,2,1103,0,0,0.9501183607496917,0,0,0,578,1,0.6364128295886851,1
9,6,6,83,23,36,83,0,11,2,416,1,3,1,0.4260628519441358,0,0,1875,1,1.227647692510164,1
2,1,6,3,3,3,83,1,1,0,3764,1,3,0.9727183882031151,0,0,0,1875,0,4,1
19,1,6,4,1,9,6,0,1,2,3764,1,3,0.05619491809129434,0.03672717390787021,0,0,1875,10,0.13036302700187832,1
3,4,0,3,3,6,83,2,2,2,441,0,3,0.9932929710386103,0.9813786306841665,0,0,200,1,0.4308479394663244,1
15,6,6,0,9,50,74,5,11,1,3764,0,0,0.12483219189074948,0.29820784777111436,0,0,249,2,0.44860379464376743,1
2,3,0,1,3,171,83,0,2,0,186,0,3,0.9622424818643331,0,0,0,148,1,0.5816435037283797,1
1,4,0,2,2,171,83,1,1,2,48,0,0,0,0.9864022630723801,0,0,1875,10,4,1
2,3,6,83,3,5,83,0,2,2,306,0,0,0.9523054146403233,0.9841375987789481,0,0,142,1,0.5504636078085966,1
2,4,0,3,4,4,2,2,2,2,182,1,0,0.9960150228908629,0.976340139970958,0,0,206,1,0.6082854426556514,1
2,3,0,1,3,3,1,5,2,0,261,1,3,0.9623904534660818,0,0,0,113,1,0.587275097499439,1
2,3,6,83,2,7,2,5,1,2,1146,1,0,0.9457184328843348,0,0,0,577,1,0.34971742778158776,1
2,3,0,83,3,3,83,0,2,0,157,1,3,0.9894053400067673,0,0,0,83,1,0.44588969043626875,1
8,6,0,7,8,46,83,1,8,2,141,1,0,1,0.36158713095513073,0,0,1875,0,1.2440049139301599,1
2,6,0,4,0,4,0,5,0,2,3764,1,3,1,0,0,0,56,1,0.8255627450944917,1
2,3,6,2,3,5,2,0,2,0,297,1,3,0.957059457318495,0,0,0,154,1,0.5507336091452781,1
3,6,6,4,1,7,83,5,1,0,3764,0,3,0.04275729382843149,0.6250471116423006,0,0,1875,1,0.8111553037342588,1
2,3,6,83,3,4,83,5,2,2,440,1,3,0.9872394364645566,0,0,0,224,1,0.5970014419062337,1
3,4,6,10,5,10,4,5,3,0,799,1,0,0,0.9317193067239145,0,0,177,1,0.6954839278123273,1
0,6,0,83,1,171,83,5,1,0,121,0,0,0.030036836382563024,0.9580688511243224,0,0,1875,10,0.12500106201571398,1
1,1,6,7,3,9,6,2,1,2,3764,1,0,0.052822822294199025,0,0,0,1875,1,1.158772477149124,1
4,1,6,5,10,171,9,0,8,1,266,1,0,0.05734189290922685,0.5165261203710603,0,0,1875,2,0.5746100183810845,1
1,3,0,3,3,171,83,1,1,0,3764,0,3,0.9811381976541875,0.9849248477198855,0,0,1875,0,0.06841048283933485,1
1,1,0,2,6,171,2,4,0,0,3764,0,0,1,0.5336898406283478,0,0,106,1,0.6317602775216815,1
3,3,0,3,4,5,2,0,2,2,1340,0,0,0,0.9665926200460853,0,0,664,1,0.623687128582877,1
1,4,6,83,3,171,1,2,3,0,228,1,3,0.9937783723378757,0,0,0,195,1,0.6273975368190307,1
2,3,0,83,3,4,2,0,2,2,290,0,0,0.9861458374890497,0,0,0,215,1,0.44972287342173967,1
2,3,6,83,3,3,83,0,2,2,284,0,0,0.9519827784271991,0,0,0,82,1,0.4248429337041635,1
19,2,6,5,3,171,6,5,19,2,206,1,3,1,0.9323069783229849,0,0,1875,1,4,1
1,3,0,83,2,171,3,5,2,2,1393,1,3,0.956020685995587,0.9734091810144718,0,0,695,1,0.5776003343817372,1
1,4,6,1,7,11,83,4,1,0,422,1,0,0.9215073256049111,0,0,0,415,2,0.2498578486456569,1
4,6,1,83,13,17,6,1,7,2,3764,0,3,0.07526679467061564,0.4186316789120006,0,0,104,0,0.4690412197059936,1
4,1,0,3,3,0,7,1,4,2,125,0,3,1,0.5177021895183724,0,0,78,1,0.8835762148200189,1
16,2,6,83,16,0,11,0,17,1,3764,1,3,1,0.20067835493201008,0,0,1875,0,1.2939346414572293,1
8,6,0,13,8,27,4,1,8,0,3764,0,0,1,0.4532927874579511,0,0,1875,1,1.2446987088179884,1
5,6,0,1,19,171,4,4,2,2,3764,0,0,1,0.4531353700534104,0,0,147,1,0.5741397266647926,1
9,1,0,83,11,38,83,0,11,1,3764,1,0,1,0.4562946110080149,0,0,1875,2,0.8105657290468368,1
2,1,0,4,2,5,83,0,2,2,128,0,0,1,0.9662853566438241,0,0,81,1,1.142750183251389,1
1,4,0,8,8,8,6,0,3,2,687,1,3,0.9130749948505866,0,0,0,333,1,0.7787437885990697,1
1,3,6,83,2,2,83,0,1,0,34,0,0,0,0.9884476546362571,0,0,1875,10,4,1
2,1,0,1,13,171,7,1,2,0,318,1,3,1,0.6068213381300946,0,0,1875,1,0.8526085915101712,1
1,4,6,83,4,171,83,2,3,2,212,0,0,0.9500501039102884,0.9641091533756629,0,0,222,1,0.6306480410875739,1
2,3,6,1,2,171,1,5,2,2,314,0,0,0.9867043714983095,0.9784811326301769,0,0,210,1,0.5425089037151215,1
0,1,0,0,2,4,1,5,1,2,80,0,3,1,0.9598553508614511,0,0,1875,1,1.120203674024294,1
2,3,0,1,4,5,1,0,2,0,299,0,0,0.9956603392831285,0.9840999258417926,0,0,160,1,0.41230853790458527,1
1,4,6,0,5,10,83,0,3,2,887,1,0,0,0,0,0,169,2,0.7142107154205913,1
