wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
166,1,1,448,11,304,446,76,4,2,57,1,7,1,0,0,0,7,1,1,0
16,1,2,448,17,13617,446,76,157,2,103,1,7,0,0,1,0,9,3,3,0
4,1,39,448,322,13617,446,76,6,2,2077,1,0,1,0,0,0,45,1,0,0
166,1,39,448,322,413,446,7,8,2,2077,1,7,1,1,1,2,2,2,1,0
166,1,39,20,17,13617,446,5,7,0,2077,0,7,0,1,1,2,45,2,1,0
9,1,1,448,322,724,19,4,7,2,2077,0,7,0,0,0,0,2,30,1,0
7,1,2,17,322,457,446,2,157,0,2077,1,7,1,1,1,2,45,2,1,0
10,1,39,25,18,13617,446,76,7,0,62,1,7,0,1,0,2,6,30,3,0
6,1,1,23,12,13617,16,76,157,0,2077,1,7,0,0,1,0,45,30,1,0
166,1,39,12,12,13617,17,3,5,2,2077,0,0,1,0,1,2,45,30,3,0
9,1,39,448,13,353,446,6,157,0,75,0,0,1,0,0,2,2,30,1,0
7,1,39,26,15,13617,446,3,9,0,2077,1,0,1,0,1,2,45,2,1,0
8,1,2,448,17,13617,21,76,9,0,66,1,0,0,0,1,2,2,2,1,0
166,1,1,35,15,13617,6,76,9,2,2077,0,0,0,1,1,2,2,0,1,0
7,1,2,448,12,343,20,5,10,0,111,0,0,1,0,0,2,2,0,0,0
166,1,39,448,11,13617,446,76,157,0,2077,1,0,1,0,1,0,1,0,1,0
6,1,39,25,322,13617,27,76,7,2,2077,0,0,1,1,0,0,2,30,1,0
166,1,1,17,322,668,7,76,9,2,2077,1,7,1,1,0,2,1,2,1,0
166,1,39,16,9,532,21,76,157,2,2077,0,0,0,0,0,0,2,0,1,0
8,1,1,25,322,315,18,76,157,0,53,0,7,0,0,1,2,2,2,1,0
11,1,1,12,18,196,446,5,9,1,113,0,7,1,0,0,0,8,3,1,1
5,1,1,3,28,290,16,0,8,1,142,1,7,0,1,1,0,21,0,1,1
15,2,1,448,21,236,446,10,8,0,58,0,1,0,0,0,2,7,0,1,1
4,1,39,448,20,463,446,12,157,1,113,0,7,1,0,0,2,24,7,2,1
13,1,6,448,10,692,446,76,8,1,239,1,7,1,0,1,2,8,14,2,1
14,1,39,15,20,13617,13,14,10,2,50,1,0,0,0,1,0,6,1,1,1
7,1,1,448,33,448,12,7,11,1,46,0,1,1,0,1,2,9,3,2,1
11,1,1,12,13,13617,14,1,2,1,135,1,0,0,0,1,0,22,1,1,1
42,1,39,66,98,1053,9,30,37,0,430,1,0,0,0,0,2,11,14,1,1
0,2,19,62,0,11146,30,0,0,1,0,0,4,1,0,1,0,17,1,2,1
20,1,2,163,26,13617,185,10,9,2,93,0,7,1,0,1,0,45,2,1,1
5,1,3,448,65,940,446,1,30,1,541,1,7,0,0,0,2,15,0,2,1
30,1,39,27,40,205,2,7,36,2,60,0,0,0,0,1,0,45,1,1,1
15,3,3,65,122,1417,446,31,157,1,921,1,5,1,0,1,1,17,15,2,1
31,1,39,56,37,700,35,18,9,1,414,1,7,1,0,1,2,16,4,1,1
54,2,4,4,115,2940,33,31,42,1,1419,1,2,0,0,1,2,21,8,1,1
60,1,39,448,103,1861,37,9,60,1,818,1,7,0,0,0,0,11,3,1,1
26,1,1,30,63,774,29,6,22,1,474,1,1,1,0,0,2,12,4,1,1
6,1,0,13,18,277,446,5,7,0,184,1,0,0,0,0,0,16,3,1,1
49,2,5,59,62,2391,446,11,71,1,390,0,3,0,0,0,2,14,14,2,1
31,1,3,73,119,13617,446,20,1,1,1106,0,3,0,0,0,2,0,11,0,1
5,1,0,3,12,13617,9,7,0,2,54,1,1,0,0,0,0,8,1,0,1
36,1,39,428,39,1484,0,9,15,1,154,1,7,1,0,1,2,45,30,1,1
19,1,39,33,67,13617,12,14,15,2,415,0,0,0,0,1,0,15,4,2,1
38,1,2,8,73,792,446,13,34,1,206,0,2,1,0,0,2,6,1,1,1
3,2,13,39,38,614,33,4,1,1,234,1,1,0,0,0,0,17,5,1,1
16,1,39,2,36,415,446,14,22,0,240,0,2,1,0,0,0,10,3,1,1
22,1,39,39,43,13617,10,8,18,0,338,0,7,0,0,0,2,17,4,2,1
38,2,36,28,41,13617,85,12,7,1,489,1,2,1,0,0,1,8,30,1,1
33,1,39,32,51,13617,26,16,20,1,505,0,3,0,0,0,2,16,5,2,1
166,5,39,54,32,13617,57,76,10,0,164,0,0,1,1,0,2,7,0,1,1
34,1,16,70,102,13617,45,9,46,1,636,1,6,0,0,1,2,13,6,1,1
2,1,39,10,74,13617,14,31,6,1,293,1,2,0,0,0,0,34,7,2,1
