wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
0,2,1,14,0,0,12,3,8,1.8496814304644338,0,0,1,0,1,0,0,136.9991813047822,0,0.41934054516529146,0
7,1,0,0,0,99,6,5,2,0.1961504973529199,154,1,0,0,0.40225828748755765,0,0,0,4,0.45760259333671455,0
2,2,1,18,22,0,0,0,10,2,122,0,1,0,0.4493012974896151,0,0,111.15798355787578,5,1.4417999102264605,0
8,1,1,6,23,110,0,0,9,0.5016177624316868,0,1,0,0,0.7093725046737148,0,0,149.42592505095737,4,0.5203845431162851,0
0,1,1,9,0,0,6,0,7,0,0,1,0,0,0.705474306768703,0,1,179.63815212342672,1,1.9227119481744595,0
8,1,1,9,17,0,0,0,0,2,0,0,1,0,0.9361439068755432,0,1,0,0,0,0
0,2,1,0,21,0,0,1,0,2,262,0,0,0,1,0,0,0,5,0.4927245588527964,0
8,2,0,0,0,190,0,0,0,2,246,0,1,0,0,0,0,162.09679645440804,3,0,0
6,1,0,0,14,189,12,0,0,1.810440168513393,151,0,0,0,1,0,0,0,0,0.6501236241901615,0
14,1,1,8,0,0,0,0,10,2,225,0,1,0,0.7321131918245443,0,0,201.4239278232831,4,1.4995940599593773,0
8,1,0,9,12,133,0,0,0,1.8676581587114538,260,0,0,0,0,0,0,178.75021199312616,5,0,0
7,1,1,0,0,0,0,0,7,1.8808123905819611,0,0,1,0,1,0,0,0,5,0.6872400503607582,0
8,1,0,13,0,0,0,6,7,1.8353483005947133,166,0,1,0,0.7029685287193671,0,0,0,7,0.48595288618099275,0
9,1,1,0,1,0,0,0,10,0,216,1,1,0,0.7325579250795892,0,0,102.30615831855677,0,1.1705978431249797,0
9,1,1,0,20,62,6,4,10,0.5698375495411079,0,1,0,0,0.6165282876476306,0,0,0,0,1.1009540424933666,0
7,1,1,16,17,153,15,5,7,2,279,0,1,0,0.9231379609123735,0,1,0,5,1.3390275023919123,0
8,1,1,11,18,209,0,0,8,1.8428035391921669,0,0,0,0,0.8938462614539567,0,1,186.28132889741005,7,1.5080315551619268,0
0,1,0,12,0,130,0,0,9,0.24624215267663963,0,1,0,0,0.9138614883589733,0,0,114.29520456936733,0,1.1126794938212525,0
0,1,1,0,0,136,0,0,0,1.8169379813449753,303,0,1,0,0.08648157903825665,0,0,0,0,0.24932781472715848,0
0,4,0,15,0,0,13,0,0,1.8476496209866102,0,0,0,1,0.9367105085884826,0,0,260.7656779981679,0,0,0
0,1,1,15,0,0,16,5,0,1.7941426450855387,0,0,1,0,0.8928799374678724,0,1,0,5,0.7287417461204441,0
9,1,1,0,22,0,4,2,9,0.6107152684764682,197,1,0,0,0.3461744758304536,0,1,0,5,1.0198212362618702,0
7,1,1,0,20,69,7,4,8,0.7594356238663782,0,1,0,0,0.4865024675537567,0,0,0,3,0.5841503521971846,0
0,1,0,0,15,0,0,1,8,1.8461754800842893,0,0,0,0,0.5417250659711851,0,0,0,0,0.6610691086391017,0
7,2,1,21,0,151,15,0,4,2,166,0,0,0,1,0,1,0,7,1.3631134836744765,0
5,1,0,10,19,0,0,0,0,1.8189321152992979,0,0,0,0,0,0,1,0,0,0.35168256350057153,0
6,1,1,0,12,124,0,2,7,0,204,1,1,0,0.5927696899645156,0,0,87.44885262860716,0,0.8199608267694396,0
9,1,0,0,0,0,11,0,4,2,201,0,0,0,1,0,1,119.66927065128672,0,0.5868358981025162,0
2,1,0,17,0,0,0,7,10,2,186,0,1,0,0.3915796943033636,0,1,0,0,0.7588891368780848,0
7,1,1,0,0,0,0,0,7,1.8240002712908345,0,0,1,0,0.8231691859741308,0,0,146.48378455397742,0,0.6837404862954497,0
0,4,1,8,22,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0
0,2,0,27,0,202,27,0,0,2,0,0,1,0,0.9367270524199118,0,0,0,0,0.7260469833778307,0
7,1,0,10,0,151,10,5,0,1.8799283858004483,0,0,1,0,1,0,0,142.70933731188347,8,1.48877148344156,0
0,2,0,0,24,0,14,5,7,1.7656858484316074,0,0,1,0,1,0,0,0,0,1.3542843282470471,0
10,1,0,18,22,0,0,6,1,2,0,0,0,0,0.7131128585842196,0,0,0,7,1.2782992956735322,0
10,4,0,10,18,137,6,0,0,1.8397725972251053,294,0,0,1,0.8963992088056624,0,0,0,5,0.9288189792493102,0
0,1,0,0,25,0,0,0,0,1.83142898257258,184,0,1,0,0.7508817563715939,0,0,0,7,0.3778837821723848,0
0,1,0,12,27,0,6,6,0,0.6037738050736784,0,1,0,0,0.4506081024548744,0,1,0,0,0.5877673118275996,0
5,1,1,0,22,75,5,0,0,0,0,1,1,0,0.7529010005983152,0,0,0,6,1.3213134016025136,0
6,1,0,46,15,0,27,0,0,1.8474155143606,0,0,0,0,1,0,0,0,6,1.430705032574273,0
8,4,0,9,19,0,13,0,0,1.7983315560938433,239,0,0,1,0.6559368333230832,0,0,251.88463204796653,5,0.2799168782163968,0
0,3,0,13,25,0,0,4,0,2,294,0,0,1,0.9049590554178685,0,0,176.50409698121106,0,0.35778482323043437,0
0,1,1,29,16,103,6,6,8,2,0,0,1,0,0.8996914970767678,0,1,0,6,0.5696552511316487,0
0,1,1,0,10,0,11,0,5,0.16630678303868932,0,1,1,0,0.8041262605591949,0,0,0,5,0.16082581422974548,0
0,1,1,14,0,0,9,4,6,2,0,0,1,0,0.9420447801795456,0,0,263.8443534575178,0,0.572918343380358,0
3,1,0,0,24,0,0,2,9,0.06761419672365364,0,1,0,0,0.48669263829598625,0,0,86.61788018947674,5,0.4441399956684613,0
0,1,0,0,23,0,0,5,0,1.886823368907651,147,0,1,0,0.729236694698564,0,1,200.81368763144138,0,1.4406598348090407,0
5,2,0,0,15,107,10,0,7,1.7504646477671708,0,0,0,1,0.9384448240649108,0,0,0,0,0.4522922397282357,0
5,1,1,0,0,96,11,7,7,2,0,0,0,0,0.9168428469871011,0,1,152.16952252292123,5,1.4161045414785074,0
5,1,0,14,0,0,9,5,0,1.7459401799216925,189,0,1,0,1,0,0,0,0,0.6544750915382573,0
0,1,0,10,19,0,0,0,3,1.8261700365255078,0,0,0,0,0,0,1,193.91204701357003,0,0,0
0,2,0,10,18,156,0,0,7,1.874129513653238,214,0,1,1,0.8705433880288562,0,1,0,6,0,0
0,5,1,0,0,0,10,0,7,2,170,0,1,1,1,0,0,150.7977744905925,0,0.5538072353396204,0
7,1,0,16,0,188,15,5,7,1.8496877815973007,213,0,1,0,1,0,1,173.06942005027545,6,0.47117144288890356,0
14,1,1,14,0,0,13,3,16,1.852644454398951,0,0,0,0,0.43387534738020994,0,1,204.13193264782953,0,0.6355110132892358,0
4,1,1,0,0,0,0,0,3,2,0,0,1,0,0,0,1,211.85941576454243,0,0.43538867308769386,0
5,1,0,14,0,208,0,4,6,2,130,0,0,0,1,0,0,204.1734469610991,0,1.4680731915278862,0
0,2,1,0,0,121,10,3,2,1.8356807807644229,0,0,0,0,0.42673179964158203,0,1,0,0,1.152780842480184,0
0,1,0,5,0,78,0,0,4,0,164,1,0,0,0.800972888930622,0,1,167.3998117686495,0,0.9142544892875231,0
9,2,1,15,16,0,14,4,8,1.8328260240644818,0,0,0,0,0.7785188030144533,0,1,0,0,0.5833617689088731,0
7,2,1,13,21,0,8,0,8,1.8423692323848964,152,0,0,0,0.6289720532351696,0,1,0,7,0.9731573262259521,0
5,1,1,5,0,74,0,2,7,0.09152592917453374,0,1,0,0,0.7470278705752653,0,1,129.59203837921075,3,0.38858808026728886,0
0,1,0,10,20,0,9,0,10,2,0,0,1,0,0.41373744792430317,0,0,230.94602562509388,6,0.9276396158683737,0
0,2,0,0,25,155,0,0,9,2,0,0,0,0,0.7286712015575724,0,0,0,1,1.9583879140034797,0
9,1,1,25,17,0,24,0,0,2,293,0,1,0,0.8845454929260557,0,1,0,5,0.6119630704860266,0
8,1,0,17,0,0,0,0,0,1.8439097170148946,151,0,1,0,0.6451677372582281,0,0,0,0,0.9011895984974818,0
4,1,0,7,8,0,6,2,0,0.9699008979097139,343,1,1,0,0.29828522246805655,0,1,119.33735501840134,4,0.6569049997768956,0
0,1,0,8,26,127,0,4,3,2,0,0,1,0,0.9388974862830192,0,1,0,0,0.32437656042759844,0
6,1,0,16,18,0,0,4,8,1.808526454975084,124,0,1,0,0.6351899179894136,0,0,0,7,1.5331302742472688,0
7,1,0,11,13,0,0,4,4,2,231,0,0,0,1,0,0,0,0,0.4092122472622443,0
7,2,1,26,23,111,1,3,5,2,0,0,1,0,1,0,1,0,7,1.3574820280105324,0
8,2,1,13,0,0,0,6,0,1.7948226080082315,134,0,0,0,0.8347881497456577,0,0,0,0,1.3795267389376304,0
6,3,1,10,20,0,7,6,0,0,0,1,1,1,0.7315573655859288,0,0,150.63037417504918,0,0.8822621885268962,0
9,2,1,11,22,197,0,0,11,1.8176171178537701,0,0,0,0,0.3613154974481234,0,0,162.89377696747806,6,1.2623438635595747,0
0,1,1,0,13,141,11,0,9,1.8489496272099166,232,0,0,0,0.5109172962678745,0,1,112.44453889359797,7,1.2560676173663325,0
9,1,0,0,0,0,0,4,0,1.7964035408949937,239,0,0,0,0.9680520926910339,0,0,138.9166477426484,0,1.0832402496347227,0
9,1,1,5,34,126,0,14,7,2,0,0,0,0,0.5865118758858947,0,0,164.6296947193949,0,0.3736146943170334,0
0,1,0,16,22,111,14,0,6,2,207,0,0,0,0.9356228984895736,0,1,166.72552785252904,4,0.6826971847388409,0
8,1,1,14,24,0,0,2,0,2,266,0,1,0,1,0,0,0,6,1.5477812755943832,0
0,1,0,14,13,84,16,2,0,1.7990388457483246,0,0,0,0,0.43551028345596415,0,0,0,7,0.7213259540375658,0
6,2,0,31,0,0,33,4,6,1.8323139696021915,159,0,1,0,1,0,0,154.27859225536284,5,1.435311362754123,0
7,1,0,0,25,91,7,0,1,0.3730284931739509,0,1,1,0,0.5666034899976327,0,0,0,1,1.6195905971107896,0
58,1,1,70,174,1381,43,6,38,0.5848775559115704,2118,1,1,0,0.315681862930115,0,0,0,43,2.819086247991188,1
40,3,0,16,137,593,18,18,35,0.7119620364875134,748,1,6,1,0.22338042611794368,0,0,0,11,1.1044858492698444,1
47,2,1,63,142,1384,45,12,31,0.6023302321405807,1587,1,1,1,0.004178435655600249,0,4,0,9,1.7252029118695844,1
17,1,0,38,105,2,3,21,13,0.7480044678336574,828,1,3,0,0.14493058184202304,0,0,0,12,1.9106411064571838,1
27,4,0,9,77,102,0,17,10,0.9147199165867187,857,1,0,1,0.23876311347521853,2,3,0,5,1.3561390539516018,1
37,3,0,22,131,401,26,13,15,0.5640720176126013,724,1,0,0,0.3004889200153729,1,4,169.80280011564284,19,2.866612476610886,1
35,3,1,15,116,1001,0,32,21,0.5766075601358126,990,1,9,1,0.21979919088532612,4,7,0,0,1.696238966996967,1
34,2,0,35,125,160,10,27,25,0.7364427720000692,1068,1,5,1,0.024814707985831824,1,0,0,32,3.505565896170147,1
28,1,0,21,98,347,5,16,12,0.9390246953131296,838,1,4,0,0.23527317075215579,0,1,112.20828999886044,10,1.686974880678383,1
31,2,1,43,130,593,9,24,29,0.6879740217193699,1903,0,1,0,0.23585449914736933,0,0,0,23,2.967913131401952,1
16,4,0,22,84,33,0,11,21,0.9560292914936572,671,1,2,1,0.09135330415337671,1,0,0,20,2.901211707419514,1
31,1,0,31,68,281,23,6,26,0.8682845543463775,432,1,2,0,0.2711600231710673,0,0,114.31089320390738,5,1.7259376005076013,1
39,2,3,39,144,582,12,20,31,1.1440822602444314,2072,1,1,1,0.016073366107127243,1,2,0,16,1.8477552952749936,1
28,4,1,97,93,633,93,8,35,0.632360710234211,1320,0,4,1,0.2628454307504412,1,7,0,0,2.8734505506604306,1
31,4,1,24,130,142,0,11,16,0.7321005732198793,1298,1,4,1,0.2825574806109124,1,2,0,14,3.487059405249634,1
53,3,1,12,133,755,18,14,50,0.7601978755685216,592,1,5,1,0.08013402850234416,4,4,210.98345253188936,3,0.8855897450348739,1
35,3,0,22,127,278,6,13,32,0.7299693514157473,952,1,1,1,0.1687614526138079,1,4,0,25,1.9151382930696135,1
22,3,1,31,118,31,0,11,16,1.0011873085592162,1355,1,1,1,0.25730487254149337,3,6,0,10,1.3585568084443522,1
26,3,1,2,81,476,0,17,27,1.1305663636990266,1208,1,4,1,0.3135758663521242,3,2,162.6655526144715,48,2.290731515969373,1
55,4,1,53,111,0,0,33,47,1.127009858943371,838,1,2,1,0.20924820632430513,2,4,197.26503491774105,11,2.25236392167032,1
27,4,0,20,119,325,0,11,11,1.0859684864428654,1222,1,2,1,0.261475775454412,2,3,0,51,2.499536265578809,1
15,1,0,32,146,278,9,12,0,0.6398536278371469,2293,1,0,0,0.07366995313830937,0,1,301.09236612289476,53,4.108294339373597,1
63,2,0,50,178,1467,0,22,35,0.6606155533480758,844,1,4,1,0.2534811294046548,0,5,204.54497824339862,0,0.6765536481757246,1
33,5,0,43,110,750,0,27,44,0.6376181710459369,1347,1,5,1,0,1,3,0,26,3.0215962091053505,1
22,4,5,38,82,172,0,29,16,0.6719845814928691,1589,1,6,1,0.26788695403229945,3,9,0,15,2.6392932234258026,1
35,1,0,72,83,449,72,3,24,0.6430399544345009,521,1,0,0,0.2703892791272343,0,1,0,11,2.450825694950696,1
36,1,0,12,167,782,0,25,27,0.6956336809390163,1800,1,0,0,0.007849566478250636,0,1,216.7218092564688,32,1.7186188748022415,1
38,4,5,8,122,882,9,18,30,0.7264293497611847,681,1,1,1,0.1073808898410685,0,1,124.21696086282032,5,1.3262961183088622,1
29,3,0,21,95,326,3,5,23,0.8794151897041496,904,1,1,1,0.18059783866967372,2,3,0,11,1.6765592488461016,1
17,3,0,26,78,211,0,15,18,0.6603691616845286,326,1,6,1,0.22023685695439768,0,0,0,5,1.154944728981658,1
37,1,1,31,93,516,0,17,26,0.742199662115221,1469,1,3,0,0.20493978753436737,0,0,0,44,2.6849751759523293,1
63,2,4,49,146,970,0,32,57,0.8727264073656362,1259,1,1,0,0,2,2,0,4,1.4008320563013639,1
34,2,10,18,123,6,22,21,0,0.9778863753068955,1352,1,9,0,0.33240608785810766,0,1,0,36,4.68,1
40,3,0,6,84,595,0,11,21,0.7370613252322444,651,1,4,0,0.21157124970483282,0,0,156.29496523814953,5,1.7815670187759616,1
37,2,2,22,130,497,0,12,18,0.8112585680156912,959,1,1,1,0.3186030422750583,1,4,0,23,2.9398540492724576,1
19,4,0,19,84,83,7,16,19,0.8565877157957029,735,1,1,1,0.2878088908084757,0,0,0,2,1.0375703677641448,1
