wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2,4,0,4,6,1,0,4,2,2,633,0,0,0.976190476,1,0,0,315.5,1,0.5,1
2,3,0,0,3,1,0,0,2,2,374,0,0,0.974358974,1,0,0,186,1,0.5,1
1,1,0,27,1,0,26,1,1,2,4,0,0,0,1,0,0,0,1,1,1
2,3,0,0,3,1,0,0,2,2,229,0,0,0.974358974,1,0,0,113.5,1,0.5,1
2,4,0,5,7,1,0,5,2,2,506,0,0,0.976190476,1,0,0,252,1,0.5,1
1,1,0,6,10,0,3,4,0,2,80,0,3,0,1,0,0,71,0,0,1
1,6,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,3,0,0,1
2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,1
14,1,0,5,14,91,5,0,14,2,14,0,0,0,0.273809524,0,0,0,1,1,1
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,1
2,3,0,0,3,1,0,0,2,2,229,0,0,0.974358974,1,0,0,113.5,1,0.5,1
1,1,0,8,1,0,8,0,1,2,1,0,0,0,1,0,0,0,1,1,1
2,3,0,0,3,1,0,0,2,2,374,0,0,0.974358974,1,0,0,186,1,0.5,1
0,1,0,1,0,0,1,0,0,2,14,0,0,0,0,0,0,0,0,0,1
2,1,0,0,4,1,0,0,2,1,47,1,0,0,1,0,0,18,1,0.5,1
1,1,0,1,2,0,1,0,1,2,12,0,0,0,1,0,0,9,0,0,1
2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,1
2,3,0,0,3,1,0,0,2,2,1243,0,0,0.974358974,1,0,0,620.5,1,0.5,1
1,3,0,4,2,0,2,2,1,2,7,0,0,1,1,0,0,5,0,0,1
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,1
1,6,0,1,2,0,1,1,1,2,6,0,0,1,1,0,0,5,0,0,1
2,3,0,0,3,1,0,0,2,2,229,0,0,0.974358974,1,0,0,113.5,1,0.5,1
2,1,0,1,17,1,0,1,2,2,127,1,0,0,0.5,0,0,62,6,3,1
2,4,0,5,7,1,0,5,2,2,618,0,0,0.976190476,1,0,0,308,1,0.5,1
2,3,0,0,3,1,0,0,2,2,374,0,0,0.974358974,1,0,0,186,1,0.5,1
2,3,0,0,3,1,0,0,2,2,1243,0,0,0.974358974,1,0,0,620.5,1,0.5,1
1,1,0,0,2,0,0,0,1,2,68,0.015625,0,0,1,0,0,3,0,0,1
1,4,0,2,2,0,1,1,1,2,6,0,0,1,1,0,0,4,0,0,1
1,4,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,3,0,0,1
2,3,0,0,3,1,0,0,2,2,1243,0,0,0.974358974,1,0,0,620.5,1,0.5,1
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,1
3,1,0,6,3,3,3,3,3,2,3,0,0,0,0.5,0,0,0,1,1,1
1,2,0,1,2,0,0,1,1,2,338,0,0,0,1,0,0,3,0,0,1
2,3,0,0,3,1,0,0,2,2,1243,0,0,0.974358974,1,0,0,620.5,1,0.5,1
10,1,0,5,21,45,0,5,10,2,116,0,0,0,0.5,0,0,10.6,1,0.9,1
1,6,0,1,2,0,0,1,1,2,6,0,0,1,1,0,0,5,0,0,1
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,1
12,1,0,83,12,66,83,0,12,1.090909091,13,0,0,0,0.416666667,0,0,0,1,1,1
2,3,0,0,3,1,0,0,2,2,229,0,0,0.974358974,1,0,0,113.5,1,0.5,1
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,1
2,3,0,0,3,1,0,0,2,2,229,0,0,0.974358974,1,0,0,113.5,1,0.5,1
2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,1
2,3,0,0,3,1,0,0,2,2,190,0,0,0.974358974,1,0,0,94,1,0.5,1
2,3,0,0,3,1,0,0,2,2,1243,0,0,0.974358974,1,0,0,620.5,1,0.5,1
2,3,0,0,3,1,0,0,2,2,229,0,0,0.974358974,1,0,0,113.5,1,0.5,1
9,1,0,3,9,36,2,1,9,2,9,0,0,0,0.333333333,0,0,0,1,1,1
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,1
2,3,0,0,3,1,0,0,2,2,374,0,0,0.974358974,1,0,0,186,1,0.5,1
2,1,0,2,2,1,2,0,2,2,2,0,0,0,0.666666667,0,0,0,1,1,1
2,3,0,0,3,1,0,0,2,2,374,0,0,0.974358974,1,0,0,186,1,0.5,1
2,4,0,5,7,1,0,5,2,2,618,0,0,0.976190476,1,0,0,308,1,0.5,1
1,1,0,0,2,0,0,0,0,2,9,0,0,0,1,0,0,3,0,0,1
2,1,0,4,2,1,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1
6,1,0,1,11,0,1,0,6,0.65,57,1,0,0,0.444444444,0,0,7.833333333,1,0.8333,1
1,3,0,1,2,0,0,1,1,2,5,0,0,1,1,0,0,3,0,0,1
2,1,0,4,5,1,0,4,1,2,15,0,0,0,0.5,0,0,6.5,1,0.5,1
2,3,0,0,3,1,0,0,2,2,1243,0,0,0.974358974,1,0,0,620.5,1,0.5,1
2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,1
2,3,0,0,3,1,0,0,2,2,374,0,0,0.974358974,1,0,0,186,1,0.5,1
2,3,0,0,3,1,0,0,2,2,229,0,0,0.974358974,1,0,0,113.5,1,0.5,1
1,2,0,8,2,0,3,5,1,2,10,0,0,0,1,0,0,9,0,0,1
2,3,0,0,3,1,0,0,2,2,1243,0,0,0.974358974,1,0,0,620.5,1,0.5,1
2,4,0,4,6,1,0,4,2,2,633,0,0,0.976190476,1,0,0,315.5,1,0.5,1
5,1,0,1,11,0,0,1,5,0,41,1,0,0,0.36,0,0,7,1,0.8,1
4,1,0,5,4,6,5,1,4,2,4,0,0,0,0.55,0,0,0,1,1,1
19,1,0,2,19,171,1,1,19,1.055555556,22,0,0,0,0.308270677,0,0,0,1,1,1
9,1,0,9,9,36,8,1,9,2,9,0,0,0,0.4,0,0,0,1,1,1
4,1,0,5,21,6,1,4,3,2,153,0,0,0,0.4,0,0,37.25,1,0.75,1
10,1,0,1,10,45,1,0,10,1.111111111,11,0,0,0,0.4,0,0,0,1,1,1
1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,1
2,4,0,5,7,1,0,5,2,2,518,0,0,0.976190476,1,0,0,258,1,0.5,1
1,3,0,0,2,0,0,0,1,2,6,0,0,1,1,0,0,4,0,0,1
3,1,0,5,12,0,4,1,3,0.5,133,0,0,0,0.555555556,0,0,42,1,0.6667,1
2,4,0,2,4,1,0,2,2,2,315,0,0,0.976190476,1,0,0,156.5,1,0.5,1
2,3,0,0,3,1,0,0,2,2,374,0,0,0.974358974,1,0,0,186,1,0.5,1
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,1
2,3,0,0,3,1,0,0,2,2,374,0,0,0.974358974,1,0,0,186,1,0.5,1
2,4,0,5,7,1,0,5,2,2,614,0,0,0.976190476,1,0,0,306,1,0.5,1
