wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
0,1,0,2,0,0,2,0,0,2,22,0,0,0,0,0,0,0,0,0,0
2,3,0,1,5,1,0,1,2,2,17,0,0,1,1,0,0,7.5,0,0,0
1,5,0,1,8,0,0,1,1,2,18,0,0,1,1,0,0,17,0,0,0
2,1,0,6,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,0
10,1,0,5,10,45,4,1,10,2,10,0,0,0,0.36,0,0,0,1,1,0
0,1,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
7,1,0,3,15,21,2,1,7,2,66,0,0,0,0.523809524,0,0,8.428571429,1,0.8571,0
2,1,0,0,3,0,0,0,1,0,12,1,0,0,0.75,0,0,4.5,1,0.5,0
2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
3,1,0,4,7,3,1,3,3,2,17,0,0,0,0.555555556,0,0,4.666666667,1,0.6667,0
3,1,0,0,7,0,0,0,3,0,19,1,0,0,0.666666667,0,0,5,1,0.6667,0
3,1,0,2,5,3,2,0,3,2,19,0,0,0,0.5,0,0,5.333333333,1,0.6667,0
3,1,0,1,5,3,1,0,3,2,24,0,0,0,0.666666667,0,0,7,4,1.6667,0
1,1,0,13,1,0,11,2,1,2,3,0,0,0,1,0,0,0,1,1,0
2,1,0,6,4,1,4,2,2,2,8,0,0,0,0.75,0,0,3,1,0.5,0
6,1,0,1,16,11,1,0,2,0.85,202,1,0,0,0.361111111,0,0,32,1,0.8333,0
1,1,0,1,13,0,1,0,0,2,115,0,0,0,1,0,0,100,0,0,0
2,1,0,4,2,1,4,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,14,1,0,13,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
3,3,0,3,10,0,0,3,3,0,32,1,0,0.948717949,0.666666667,0,0,9.333333333,1,0.6667,0
14,1,0,5,14,91,5,0,14,2,14,0,0,0,0.271428571,0,0,0,1,1,0
4,1,0,5,4,6,2,3,4,2,4,0,0,0,0.4,0,0,0,1,1,0
4,1,0,8,5,6,7,1,4,2,16,0,0,0,0.875,0,0,3,1,0.75,0
4,1,0,11,18,6,1,10,2,2,97,0,0,0,0.5,0,0,23.25,1,0.75,0
1,1,0,22,1,0,21,1,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,6,4,3,6,0,3,2,20,0,0,0,0.5,0,0,5.666666667,2,1,0
1,1,0,23,1,0,23,0,1,2,1,0,0,0,1,0,0,0,1,1,0
5,1,0,1,19,0,1,0,3,0.5,108,1,0,0,0.533333333,0,0,20.2,3,1.4,0
63,1,2,61,144,1603,51,10,31,0.874288425,2303,1,2,0,0.213709677,0,0,35.01587302,35,3.2381,1
43,3,1,25,120,451,9,16,30,0.893374741,920,1,5,0.480519481,0.146825397,0,0,19.86046512,15,1.5116,1
56,2,2,51,169,1200,37,16,35,0.848863636,1842,0.875,2,0.409638554,0.155844156,1,5,31.60714286,14,2.1964,1
14,1,0,30,96,87,8,23,10,0.884615385,905,1,2,0,0.192307692,0,0,63.5,10,1.7143,1
24,4,0,14,85,180,0,14,13,0.782608696,741,1,0,0.710526316,0.326086957,2,2,29.54166667,7,1.625,1
31,3,0,29,119,277,19,15,19,0.744444444,900,1,0,0.552238806,0.207885305,1,5,27.83870968,16,2.5806,1
44,4,0,28,137,774,4,26,31,0.923341947,1254,0.962962963,9,0.65,0.127906977,4,6,26.88636364,5,1.2045,1
29,3,0,25,109,268,1,25,20,0.851190476,879,1,6,0.578125,0.125,1,1,28.68965517,29,3,1
25,1,0,15,108,244,0,15,15,0.81547619,712,1,4,0,0.178030303,0,0,26.92,8,1.48,1
35,1,0,32,120,417,20,28,24,0.927893738,2098,0.387096774,0,0,0.290441176,0,0,58.05714286,19,2.5143,1
21,4,0,15,76,152,5,14,16,0.833333333,573,0.888888889,2,0.672131148,0.178571429,1,1,25.85714286,23,3.1905,1
28,1,0,34,63,200,29,7,24,0.805555556,528,1,2,0,0.219387755,0,0,17.57142857,8,1.8571,1
45,3,2,25,157,744,4,22,27,0.902097902,1828,0.846153846,2,0.4625,0.13986014,1,1,39.04444444,19,2.2444,1
34,3,0,112,112,461,101,13,28,0.803030303,1021,0.5,3,0.491803279,0.127705628,2,6,28.91176471,7,2.2353,1
27,4,0,13,118,265,0,13,12,0.895604396,1542,1,3,0.75,0.177777778,1,1,55.59259259,10,2.963,1
48,4,0,25,112,962,8,19,44,0.965045593,837,0.678571429,4,0.629032258,0.155319149,3,3,15.85416667,7,1.375,1
31,3,0,15,109,365,0,15,27,0.888095238,778,1,2,0.552238806,0.114919355,1,3,23.64516129,22,2.2903,1
28,3,0,18,132,130,3,15,19,0.846560847,1139,0.928571429,2,0.596774194,0.151515152,3,5,39.17857143,6,1.6786,1
32,3,2,16,97,362,2,14,32,0.941935484,941,0.76,3,0.544117647,0.201388889,3,3,27.625,45,2.625,1
46,4,0,39,135,17,2,37,40,0.883760684,1100,1,3,0.639344262,0.074666667,3,5,22.63043478,16,1.6739,1
34,3,0,9,106,435,0,9,15,0.933014354,1020,0.947368421,3,0.536231884,0.188552189,2,2,28.44117647,46,3.0588,1
23,1,0,17,126,161,2,17,5,0.770833333,2117,0.791666667,0,0,0.148760331,0,0,90,53,4.5217,1
60,3,0,35,178,1304,10,25,43,0.891326022,1152,1,5,0.389473684,0.098245614,1,4,17.91666667,5,1.3167,1
40,5,0,30,121,622,6,24,36,0.886946387,1031,0.863636364,6,0.493506494,0.115625,2,4,24.225,21,2.35,1
31,4,4,29,104,347,4,25,20,0.861111111,1270,1,5,0.719626168,0.122983871,3,9,39.38709677,19,2,1
31,1,0,81,71,311,78,5,27,0.75,644,1,0,0,0.176190476,0,0,19.64516129,16,2.1935,1
39,1,0,25,150,625,8,21,24,0.878718535,1561,0.913043478,1,0,0.111111111,0,0,38.43589744,27,2.2308,1
42,3,4,19,107,739,4,15,33,0.928861789,898,0.958333333,2,0.474358974,0.193121693,0,0,19.80952381,10,1.619,1
26,3,0,12,85,217,7,7,19,0.777142857,811,0.785714286,1,0.555555556,0.21978022,2,3,29.65384615,7,1.9615,1
20,3,0,18,70,136,1,18,13,0.824561404,515,1,5,0.672727273,0.167464115,0,0,24.15,7,1.45,1
42,1,0,24,109,653,6,19,30,0.899825784,1212,1,3,0,0.146341463,0,0,27.19047619,40,2.2619,1
59,3,3,38,121,1145,9,29,57,0.728448276,1035,1,2,0.344827586,0.061743341,2,3,16.40677966,8,1.8475,1
25,1,10,26,103,134,10,16,3,0.77173913,1167,1,9,0,0.226190476,0,0,44.76,29,4.68,1
35,3,0,13,93,519,4,9,25,0.909090909,807,1,3,0.536231884,0.171428571,0,0,21.74285714,7,1.4,1
32,2,1,16,140,400,3,14,23,0.970588235,1196,0.852941176,2,0.516129032,0.218637993,1,5,35.3125,28,2.625,1
23,4,0,13,96,181,0,13,16,0.715909091,856,1,1,0.655737705,0.227272727,0,0,35.86956522,5,1.2609,1
