name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
ant,1.7,org.apache.tools.ant.types.XMLCatalog,28,3,0,17,105,344,7,12,13,0.864197531,874,0.555555556,4,0.535714286,0.243386243,1,1,29.89285714,9,2.0714,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodRefCPInfo,7,2,0,4,21,3,2,4,7,0.666666667,108,1,0,0.5,0.428571429,1,1,13.71428571,2,1,0
ant,1.7,org.apache.tools.ant.types.optional.depend.ClassfileSet,7,5,0,6,31,0,0,6,6,0.25,163,1,0,0.947916667,0.285714286,3,10,22,5,1.4286,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ANTLR,25,3,0,18,91,218,0,18,18,0.889880952,671,1,2,0.616666667,0.325,1,1,25.28,10,1.56,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.FloatCPInfo,3,3,0,2,11,3,1,1,3,2,25,0,0,0.8,0.666666667,2,2,7.333333333,1,0.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.Jikes,2,1,0,6,30,0,0,6,0,0,182,1,2,0,0.6,0,0,88.5,9,4.5,0
ant,1.7,org.apache.tools.ant.util.ReflectWrapper,6,1,0,3,14,0,2,1,6,0,58,1,0,0,0.533333333,0,0,8.5,1,0.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.CVSPass,6,3,0,3,32,0,0,3,5,0.6,1254,1,0,0.880952381,0.555555556,1,1,207.3333333,2,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout,5,4,0,7,27,4,0,7,4,0.916666667,109,0.333333333,0,0.923076923,0.466666667,2,3,20.2,2,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.JUnitResultFormatter,5,1,0,11,5,10,7,4,5,2,5,0,0,0,0.5,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.types.selectors.DateSelector,14,5,0,12,41,29,6,6,13,0.875739645,377,0.538461538,2,0.76,0.196581197,1,4,25,9,2.2857,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.clearcase.CCMkelem,22,4,0,7,45,183,0,7,18,0.949579832,307,0.470588235,0,0.695652174,0.386363636,2,3,12.18181818,11,1.5455,0
ant,1.7,org.apache.tools.ant.types.Mapper,15,3,0,25,44,45,16,10,13,0.619047619,311,1,3,0.681818182,0.216666667,1,1,19.33333333,6,1.8667,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.unix.Chown,4,6,0,4,16,0,0,4,3,0.333333333,52,1,0,0.973913043,0.75,2,2,11.75,2,1,0
ant,1.7,org.apache.tools.ant.types.resources.First,4,4,0,3,12,0,0,3,3,0.666666667,55,1,0,0.933333333,0.625,1,1,12.25,4,1.5,0
ant,1.7,org.apache.tools.ant.input.PropertyFileInputHandler,3,1,0,4,19,0,1,3,2,0.75,101,0.5,0,0,0.666666667,0,0,32,1,0.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckin,17,4,0,7,39,100,0,7,14,0.9375,241,0.461538462,0,0.75,0.382352941,2,3,12.41176471,7,1.4118,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver,7,1,0,6,25,1,1,5,6,0.611111111,104,1,0,0,0.342857143,0,0,13.42857143,3,1.1429,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,11,2,1,8,27,21,2,7,9,0.733333333,94,1,1,0.608695652,0.4,2,3,7.272727273,1,0.8182,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,9,3,0,8,38,14,1,8,7,0.875,345,1,0,0.766666667,0.375,3,5,36.55555556,3,1.2222,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter,13,1,0,7,40,58,0,7,11,0.833333333,292,1,0,0,0.32967033,0,0,20.92307692,10,1.8462,0
ant,1.7,org.apache.tools.ant.taskdefs.rmic.WLRmic,4,2,0,9,22,6,1,8,4,1.285714286,130,0,0,0.8125,1,0,0,29.75,1,0.75,2
ant,1.7,org.apache.tools.ant.taskdefs.optional.ejb.EjbJar,28,4,0,20,78,142,1,20,26,0.785185185,503,1,1,0.742857143,0.183035714,2,2,16.78571429,3,1.1429,0
ant,1.7,org.apache.tools.ant.taskdefs.Patch,11,3,0,10,39,0,0,10,11,0.7,247,1,1,0.787234043,0.454545455,1,1,21.09090909,2,1.4545,0
ant,1.7,org.apache.tools.ant.taskdefs.KeySubst,8,3,0,2,40,10,0,2,8,0.714285714,281,1,0,0.840909091,0.325,1,1,33.625,4,1.25,0
ant,1.7,org.apache.tools.ant.taskdefs.email.Mailer,19,1,2,9,21,145,4,5,18,0.954861111,143,1,3,0,0.230263158,0,0,5.684210526,1,0.9474,1
ant,1.7,org.apache.tools.ant.types.selectors.FileSelector,1,1,0,22,1,0,21,1,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.FileScanner,14,1,0,5,14,91,5,0,14,2,14,0,0,0,0.271428571,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.types.ZipScanner,2,3,0,9,20,1,2,7,1,2,128,0,0,0.987179487,0.625,1,3,63,9,4.5,1
ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator,3,1,0,1,5,3,1,0,3,2,24,0,0,0,0.666666667,0,0,7,4,1.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.MatchingTask,42,3,21,47,98,0,21,26,40,0,327,1,1,0.474358974,0.073412698,2,2,6.761904762,6,1.1667,0
ant,1.7,org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,2,3,0,3,4,0,1,2,1,0,14,1,1,0.916666667,0.666666667,1,1,5.5,1,0.5,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.LongCPInfo,3,3,0,2,11,3,1,1,3,2,25,0,0,0.8,0.666666667,2,2,7.333333333,1,0.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.StringCPInfo,4,3,0,4,16,0,1,4,4,0.333333333,46,1,0,0.727272727,0.5,2,3,10.25,1,0.75,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Submit,7,4,0,4,14,15,1,4,5,0.833333333,56,0.666666667,0,0.894736842,0.476190476,1,1,6.571428571,1,0.8571,0
ant,1.7,org.apache.tools.ant.taskdefs.Nice,4,3,0,3,16,2,0,3,4,0.666666667,76,1,0,0.925,0.5,1,1,17.5,3,1.25,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Base,15,3,15,27,41,57,17,11,13,0.818181818,312,1,0,0.725490196,0.45,0,0,19.06666667,4,1.1333,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessageBySftp,5,3,0,9,44,8,1,8,3,0.625,298,1,0,0.842105263,0.542857143,1,1,57.8,1,0.6,1
ant,1.7,org.apache.tools.ant.taskdefs.condition.IsSigned,5,3,0,7,26,6,2,5,5,1.05,193,1,0,0.882352941,0.533333333,0,0,36.6,5,1.6,1
ant,1.7,org.apache.tools.ant.types.FilterSet,26,3,0,12,85,217,7,7,19,0.777142857,811,0.785714286,1,0.555555556,0.21978022,2,3,29.65384615,7,1.9615,2
ant,1.7,org.apache.tools.ant.types.resources.Tokens,5,4,0,10,27,2,0,10,3,0.625,146,1,1,0.913043478,0.36,2,5,27.8,5,2,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer,14,1,0,4,43,81,1,3,11,0.857142857,230,0.857142857,0,0,0.285714286,0,0,14.92857143,5,1.5714,0
ant,1.7,org.apache.tools.ant.taskdefs.cvslib.CvsUser,6,1,0,2,11,3,1,1,6,0.6,51,1,0,0,0.666666667,0,0,7.166666667,1,0.8333,0
ant,1.7,org.apache.tools.ant.util.regexp.JakartaOroRegexp,3,2,0,10,16,3,0,10,2,2,105,0,0,0.8,0.666666667,0,0,34,2,1,0
ant,1.7,org.apache.tools.ant.types.Commandline,31,1,0,81,71,311,78,5,27,0.75,644,1,0,0,0.176190476,0,0,19.64516129,16,2.1935,2
ant,1.7,org.apache.tools.ant.types.resources.selectors.Type,5,1,0,6,10,0,2,4,4,0.9,74,0.6,3,0,0.583333333,0,0,12.8,5,1.2,0
ant,1.7,org.apache.tools.ant.taskdefs.email.Message,11,2,0,7,26,0,5,2,11,0.58,181,1,0,0.529411765,0.409090909,0,0,15,1,0.7273,0
ant,1.7,org.apache.tools.ant.taskdefs.AntlibDefinition,5,3,3,6,12,2,4,2,5,0.625,48,1,0,0.902439024,0.466666667,0,0,8.2,1,0.8,0
ant,1.7,org.apache.tools.ant.Target,28,1,0,34,63,200,29,7,24,0.805555556,528,1,2,0,0.219387755,0,0,17.57142857,8,1.8571,1
ant,1.7,org.apache.tools.ant.filters.TabsToSpaces,7,5,0,4,18,0,1,3,5,0.708333333,126,1,0,0.848484848,0.476190476,2,5,16.42857143,5,1.2857,0
ant,1.7,org.apache.tools.zip.ZipEntry,27,2,0,11,53,229,8,3,23,0.802197802,405,1,0,0.5,0.138047138,1,1,13.74074074,6,1.5185,1
ant,1.7,org.apache.tools.ant.taskdefs.XSLTLiaison3,1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.types.resources.BZip2Resource,6,5,0,4,13,9,0,4,2,0.6,70,1,0,0.961538462,0.4,1,2,10.5,1,0.5,0
ant,1.7,org.apache.tools.ant.filters.HeadFilter,10,5,0,5,25,0,1,4,6,0.703703704,251,1,1,0.777777778,0.375,2,4,23.2,5,1.6,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.IsFalse,3,2,0,4,6,0,1,3,3,0,34,1,0,0.818181818,0.666666667,0,0,10,2,1,0
ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,12,1,0,2,42,0,1,1,12,0.386363636,234,1,0,0,0.444444444,0,0,18.16666667,4,1.5833,0
ant,1.7,org.apache.tools.ant.taskdefs.StreamPumper,10,1,0,5,18,21,5,0,8,0.728395062,182,1,0,0,0.34,0,0,16.3,7,1.5,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.Rpm,16,3,0,15,65,76,0,15,13,0.92,483,1,0,0.725490196,0.311111111,0,0,28.25,9,1.5625,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.DirectoryIterator,3,1,0,2,21,1,0,2,2,0.5,120,1,0,0,0.666666667,0,0,38.33333333,6,3,0
ant,1.7,org.apache.tools.ant.types.selectors.BaseExtendSelector,4,4,8,12,5,0,8,4,3,0.333333333,18,1,1,0.921052632,0.4375,0,0,3.25,1,0.75,0
ant,1.7,org.apache.tools.ant.types.TimeComparison,8,2,1,8,15,20,5,3,7,0.914285714,136,0.4,4,0.615384615,0.476190476,1,1,15.375,7,1.5,0
ant,1.7,org.apache.tools.ant.types.selectors.TypeSelector,6,5,0,8,21,0,5,3,6,0.6,104,0.5,0,0.88372093,0.333333333,2,5,16,4,1.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.HasMethod,12,2,0,7,37,44,0,7,9,0.803030303,231,1,2,0.45,0.291666667,0,0,17.75,5,1.6667,0
ant,1.7,org.apache.tools.ant.taskdefs.XSLTProcess,44,4,0,28,137,774,4,26,31,0.923341947,1254,0.962962963,9,0.65,0.127906977,4,6,26.88636364,5,1.2045,2
ant,1.7,org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.types.resources.ImmutableResourceException,2,4,0,2,4,1,2,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
ant,1.7,org.apache.tools.zip.ZipFile,17,1,0,13,73,82,8,6,10,0.8203125,598,1,0,0,0.183823529,0,0,33.70588235,3,0.9412,7
ant,1.7,org.apache.tools.ant.taskdefs.condition.IsReference,4,2,0,6,14,2,1,5,4,0.666666667,68,1,1,0.75,0.5,0,0,15.5,1,0.75,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand,19,1,0,23,69,81,11,12,14,0.856481481,517,1,4,0,0.183333333,0,0,25.57894737,6,1.8421,0
ant,1.7,org.apache.tools.ant.taskdefs.AbstractCvsTask,42,3,4,19,107,739,4,15,33,0.928861789,898,0.958333333,2,0.474358974,0.193121693,0,0,19.80952381,10,1.619,1
ant,1.7,org.apache.tools.ant.types.Resource,29,3,7,89,59,328,85,5,27,0.880952381,471,0.777777778,0,0.566037736,0.234693878,3,4,14.93103448,6,2.0345,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,15,1,0,11,65,75,0,11,11,0.693877551,443,1,0,0,0.295238095,0,0,28.06666667,5,1.6,0
ant,1.7,org.apache.tools.tar.TarEntry,35,1,0,8,73,353,6,2,34,0.807189542,776,0.777777778,0,0,0.16,1,1,20.65714286,4,1.2,1
ant,1.7,org.apache.tools.ant.filters.StripLineBreaks,7,5,0,4,17,0,1,3,5,0.777777778,107,1,0,0.848484848,0.476190476,2,5,13.85714286,5,1.2857,0
ant,1.7,org.apache.tools.ant.taskdefs.Exec,10,3,0,5,45,21,1,5,7,0.740740741,359,1,0,0.804347826,0.45,0,0,34.3,2,1.1,0
ant,1.7,org.apache.tools.ant.taskdefs.XSLTLoggerAware,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask,11,4,0,6,35,9,0,6,8,0.7,217,1,2,0.886363636,0.363636364,2,2,18.36363636,3,1.4545,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.pvcs.Pvcs,36,3,0,12,111,528,0,12,32,0.947142857,1006,1,0,0.513888889,0.222222222,2,2,26.38888889,3,1.0833,0
ant,1.7,org.apache.tools.ant.types.Assertions,13,3,0,11,40,0,3,9,10,0.375,289,1,0,0.714285714,0.179487179,2,3,21.07692308,4,2,0
ant,1.7,org.apache.tools.ant.types.resources.selectors.None,3,4,0,3,9,3,0,3,3,2,33,0,0,0.972222222,0.555555556,0,0,10,4,1.3333,0
ant,1.7,org.apache.tools.ant.util.Tokenizer,2,1,0,6,2,1,6,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckout,1,5,0,1,3,0,0,1,1,2,7,0,0,1,1,0,0,6,0,0,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter,10,1,1,6,26,41,1,5,5,0.833333333,129,1,1,0,0.37037037,0,0,11.7,3,1.4,0
ant,1.7,org.apache.tools.ant.taskdefs.Apt,17,5,0,9,34,118,2,7,17,0.975,137,0.5,1,0.905882353,0.270588235,3,5,6.470588235,2,1.0588,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.InterfaceMethodRefCPInfo,7,2,0,4,21,3,2,4,7,0.666666667,108,1,0,0.5,0.428571429,1,1,13.71428571,2,1,0
ant,1.7,org.apache.tools.ant.taskdefs.email.UUMailer,2,3,0,3,15,1,0,3,0,2,58,0,0,0.952380952,0.666666667,1,1,28,1,0.5,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.DOMUtil,5,1,0,3,41,10,1,2,4,2,241,0,0,0,0.36,0,0,47.2,7,4.2,0
ant,1.7,org.apache.tools.ant.types.resources.TarResource,11,5,0,8,49,21,2,6,9,0.55,265,1,0,0.896103896,0.363636364,2,4,22.72727273,7,1.7273,0
ant,1.7,org.apache.tools.ant.util.depend.bcel.DependencyVisitor,12,2,0,8,41,48,1,7,9,0.636363636,203,1,0,0.744186047,0.21875,1,1,15.75,7,1.5833,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Fstat,9,4,0,7,37,10,1,7,6,0.9296875,323,1,1,0.86440678,0.277777778,0,0,33.11111111,4,1.4444,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.Http,4,2,0,4,15,0,1,3,4,0.666666667,105,1,0,0.75,0.5,0,0,24.5,1,0.75,0
ant,1.7,org.apache.tools.ant.util.MergingMapper,4,1,0,4,5,0,3,1,4,0.333333333,24,1,0,0,0.875,0,0,4.75,1,0.75,0
ant,1.7,org.apache.tools.ant.util.KeepAliveInputStream,2,3,0,1,3,1,1,0,2,2,7,0,0,0.947368421,0.75,1,1,2.5,1,0.5,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.OutErrSummaryJUnitResultFormatter,1,2,0,1,3,0,0,1,1,2,7,0,0,1,1,0,0,6,0,0,0
ant,1.7,org.apache.tools.ant.util.PropertyOutputStream,3,3,0,3,8,1,2,1,3,0,49,1,1,0.9375,0.666666667,0,0,14.33333333,4,1.3333,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Delete,3,4,0,4,10,0,0,4,3,0,55,0,0,0.962264151,0.666666667,1,1,17,1,0.6667,0
ant,1.7,org.apache.tools.ant.types.resources.PropertyResource,10,4,0,6,32,41,1,5,9,0.888888889,134,1,0,0.883333333,0.407407407,1,6,12.2,3,1.3,0
ant,1.7,org.apache.tools.ant.types.resources.FileResource,24,4,0,45,68,244,41,6,22,0.804347826,397,1,1,0.736111111,0.211180124,2,14,15.375,6,1.9583,2
ant,1.7,org.apache.tools.ant.util.LineOrientedOutputStream,7,2,2,2,15,0,2,0,5,0.866666667,143,1,0,0.454545455,0.392857143,1,1,18.71428571,1,0.8571,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.And,2,3,0,3,7,1,1,3,2,2,23,0,0,0.96969697,1,0,0,10.5,1,0.5,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Integrate,26,4,0,4,34,203,0,4,26,0.88,399,1,0,0.671052632,0.487179487,1,1,13.88461538,1,0.9615,0
ant,1.7,org.apache.tools.ant.taskdefs.rmic.KaffeRmic,5,2,0,9,25,4,1,8,3,0.75,137,0.5,0,0.8125,0.5,0,0,26,2,1,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.IsFailure,4,1,0,2,6,0,0,2,4,0.333333333,19,1,0,0,0.625,0,0,3.5,1,0.75,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSSADD,8,4,0,6,26,22,0,6,6,0.571428571,95,1,0,0.928571429,0.40625,1,1,10.75,2,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessageBySftp,13,3,0,9,41,48,1,8,7,0.583333333,285,1,0,0.703703704,0.355769231,2,3,20.69230769,1,0.6154,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.dotnet.Ildasm,22,3,0,5,47,159,0,5,19,0.904761905,365,1,1,0.649122807,0.361904762,2,2,14.81818182,9,1.3636,0
ant,1.7,org.apache.tools.ant.TaskAdapter,6,3,0,7,28,9,2,6,6,0.85,261,0.25,0,0.880952381,0.375,1,1,41.83333333,4,1.3333,0
ant,1.7,org.apache.tools.ant.RuntimeConfigurable,25,1,0,20,71,182,12,9,22,0.819444444,515,1,1,0,0.179166667,0,0,19.12,11,1.84,1
ant,1.7,org.apache.tools.ant.types.Description,5,3,0,8,26,10,1,8,3,2,144,0,0,0.882352941,0.4,0,0,27.8,6,3,0
ant,1.7,org.apache.tools.ant.taskdefs.compilers.Gcj,5,2,0,8,34,8,1,7,3,0.5,216,1,0,0.884615385,1,0,0,42,11,3.4,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer,14,1,0,16,86,41,3,14,8,0.891025641,451,0.833333333,2,0,0.243589744,0,0,30.35714286,3,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.LibFileSet,7,5,0,3,8,15,2,1,4,0.833333333,34,1,0,0.93814433,0.476190476,0,0,3.428571429,1,0.8571,0
ant,1.7,org.apache.tools.ant.filters.StripJavaComments,4,4,0,3,7,0,1,2,4,0,161,1,0,0.928571429,0.75,2,4,38.5,1,0.5,0
ant,1.7,org.apache.tools.ant.util.ConcatFileInputStream,9,2,0,4,19,10,1,3,6,0.729166667,159,1,1,0.529411765,0.277777778,1,1,16,3,1.1111,0
ant,1.7,org.apache.tools.ant.taskdefs.email.EmailAddress,8,1,0,5,16,6,5,0,7,0.571428571,284,1,0,0,0.541666667,0,0,34.25,13,2.375,0
ant,1.7,org.apache.tools.ant.util.IdentityMapper,4,1,0,8,5,6,7,1,4,2,16,0,0,0,0.875,0,0,3,1,0.75,0
ant,1.7,org.apache.tools.ant.taskdefs.ManifestTask,7,3,0,9,39,1,0,9,7,0.708333333,260,1,2,0.860465116,0.285714286,2,2,35.57142857,1,0.8571,1
ant,1.7,org.apache.tools.ant.BuildEvent,11,2,0,17,15,13,15,3,11,0.75,97,1,3,0.2,0.220779221,0,0,7.272727273,1,0.7273,0
ant,1.7,org.apache.tools.ant.util.regexp.JakartaOroMatcher,9,1,1,8,21,22,1,7,7,0.541666667,135,1,0,0,0.666666667,0,0,13.66666667,4,1.2222,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.ExtensionResolver,1,1,0,7,1,0,4,3,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.util.Base64Converter,4,1,1,2,7,4,2,0,3,0.666666667,502,0.5,0,0,0.555555556,0,0,124,4,1.25,0
ant,1.7,org.apache.tools.ant.util.Watchdog,7,1,0,3,22,0,3,1,6,0.708333333,112,0.75,0,0,0.476190476,0,0,14.42857143,4,1.4286,1
ant,1.7,org.apache.tools.ant.taskdefs.XSLTLogger,1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.ReplaceRegExp,15,3,0,10,77,41,0,10,12,0.785714286,725,1,3,0.74,0.25,1,1,46.8,2,1.2667,3
ant,1.7,org.apache.tools.ant.types.optional.ScriptSelector,17,4,0,8,32,16,0,8,16,0.822916667,140,1,2,0.68627451,0.235294118,1,1,6.882352941,1,0.9412,0
ant,1.7,org.apache.tools.ant.DynamicAttributeNS,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.util.UUEncoder,6,1,0,1,16,11,1,0,2,0.85,202,1,0,0,0.361111111,0,0,32,1,0.8333,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.HasFreeSpace,7,1,0,5,16,0,0,5,6,0.5,86,1,0,0,0.642857143,0,0,11,1,0.8571,0
