name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
ant,1.5,org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,21,3,0,8,73,74,0,8,17,0.886363636,669,0.727272727,2,0.649122807,0.232142857,1,1,30.33333333,3,1.0476,2
ant,1.5,org.apache.tools.ant.BuildException,14,4,0,193,26,0,192,1,14,0.384615385,153,1,1,0.65,0.333333333,1,2,9.785714286,2,0.6429,0
ant,1.5,org.apache.tools.ant.filters.PrefixLines,7,5,0,5,22,0,1,4,5,0.555555556,150,1,0,0.848484848,0.476190476,2,5,20,4,1.1429,0
ant,1.5,org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,3,2,0,5,12,3,1,4,1,2,40,0,0,0.857142857,0.666666667,0,0,12.33333333,1,0.6667,0
ant,1.5,org.apache.tools.ant.util.regexp.RegexpFactory,4,2,0,6,12,6,1,5,3,2,71,0,0,0.625,0.5,0,0,16.75,1,0.75,0
ant,1.5,org.apache.tools.ant.TaskAdapter,6,3,0,7,24,9,4,4,5,0.8,231,0.5,0,0.880952381,0.266666667,1,1,37.16666667,1,0.8333,1
ant,1.5,org.apache.tools.ant.taskdefs.BuildNumber,6,3,0,5,34,0,0,5,3,0.866666667,237,1,0,0.880952381,0.444444444,0,0,38,1,0.8333,0
ant,1.5,org.apache.tools.ant.taskdefs.Property,30,3,0,12,77,365,2,10,22,0.896551724,717,1,3,0.578125,0.204166667,0,0,22.56666667,7,1.4667,0
ant,1.5,org.apache.tools.ant.types.FileSet,3,4,2,30,8,3,26,4,2,2,27,0,0,0.988636364,0.666666667,3,4,8,2,0.6667,0
ant,1.5,org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
ant,1.5,org.apache.tools.ant.util.regexp.Regexp,1,1,0,5,1,0,3,2,1,2,3,0,0,0,1,0,0,0,1,1,0
ant,1.5,org.apache.tools.ant.taskdefs.ExecuteJava,10,1,0,10,47,11,1,9,10,0.75,329,1,3,0,0.2125,0,0,31.1,6,1.5,1
ant,1.5,org.apache.tools.ant.types.FilterSet,19,3,0,11,61,121,7,5,15,0.75,503,0.5,0,0.638297872,0.294736842,2,2,25.15789474,5,2,0
ant,1.5,org.apache.tools.ant.taskdefs.email.EmailAddress,7,1,0,3,11,3,3,0,7,0.583333333,53,1,0,0,0.714285714,0,0,6.285714286,2,0.8571,0
ant,1.5,org.apache.tools.ant.BuildEvent,11,2,0,12,15,13,9,4,11,0.75,97,1,3,0.2,0.220779221,0,0,7.272727273,1,0.7273,0
ant,1.5,org.apache.tools.ant.util.TaskLogger,6,1,0,1,8,0,0,1,6,0,43,1,1,0,0.666666667,0,0,6,1,0.8333,0
ant,1.5,org.apache.tools.ant.listener.AnsiColorLogger,3,2,0,1,18,0,0,1,1,1.242424242,274,1,0,0.888888889,0.5,1,3,79.33333333,12,5.6667,0
ant,1.5,org.apache.tools.ant.taskdefs.XSLTLoggerAware,1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.5,org.apache.tools.zip.UnixStat,0,1,0,1,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0
ant,1.5,org.apache.tools.ant.types.selectors.FilenameSelector,8,5,0,9,23,0,4,5,8,0.761904762,198,0.5,0,0.844444444,0.35,1,4,23,6,2.25,0
ant,1.5,org.apache.tools.bzip2.CBZip2OutputStream,33,2,0,6,43,322,3,4,6,0.859375,4244,0.761904762,1,0.138888889,0.257575758,1,1,126.3333333,32,5.6061,0
ant,1.5,org.apache.tools.ant.util.FileNameMapper,3,1,0,19,3,3,19,0,3,2,3,0,0,0,1,0,0,0,1,1,0
ant,1.5,org.apache.tools.ant.filters.LineContains,8,5,0,6,26,0,1,5,5,0.571428571,167,1,0,0.823529412,0.375,2,5,19.5,4,1.125,0
ant,1.5,org.apache.tools.ant.taskdefs.Javac,72,4,0,27,116,2338,11,18,65,0.96400626,900,1,6,0.523489933,0.206349206,1,1,11.125,8,1.4722,0
ant,1.5,org.apache.tools.ant.types.Mapper,11,3,0,14,40,17,5,9,10,0.7,286,1,2,0.75,0.287878788,1,1,24.54545455,3,1.9091,0
ant,1.5,org.apache.tools.ant.filters.BaseFilterReader,10,3,4,16,21,23,14,2,5,0.666666667,149,1,1,0.692307692,0.228571429,1,2,13.7,1,0.8,0
ant,1.5,org.apache.tools.ant.filters.StringInputStream,6,2,0,1,15,0,1,0,6,0,45,1,0,0.642857143,0.444444444,1,1,6.333333333,1,0.8333,0
ant,1.5,org.apache.tools.ant.taskdefs.Input,6,3,0,8,19,0,0,8,6,0.533333333,88,1,0,0.880952381,0.833333333,0,0,13.16666667,1,0.8333,1
ant,1.5,org.apache.tools.ant.taskdefs.Mkdir,3,3,0,3,14,1,0,3,3,0.5,82,1,0,0.948717949,0.666666667,1,1,26,1,0.6667,0
ant,1.5,org.apache.tools.ant.filters.util.ChainReaderHelper,9,1,0,14,38,12,3,12,8,0.857142857,310,0.142857143,1,0,0.259259259,0,0,32.66666667,1,0.8889,0
ant,1.5,org.apache.tools.ant.util.TimeoutObserver,1,1,0,3,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.5,org.apache.tools.ant.PathTokenizer,3,1,0,3,17,0,2,1,3,0.25,196,1,0,0,0.666666667,0,0,63,2,1,0
ant,1.5,org.apache.tools.ant.util.JAXPUtils,8,1,0,2,21,26,1,1,5,0.714285714,89,1,0,0,0.142857143,0,0,10,2,0.875,0
ant,1.5,org.apache.tools.ant.taskdefs.compilers.Javac13,2,2,0,7,13,1,1,6,2,2,66,1,0,0.958333333,1,0,0,31.5,1,0.5,0
ant,1.5,org.apache.tools.ant.util.FlatFileNameMapper,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,0
ant,1.5,org.apache.tools.ant.taskdefs.LogOutputStream,7,2,2,9,15,1,8,1,4,0.583333333,92,1,1,0.454545455,0.464285714,1,1,11.57142857,1,0.8571,0
ant,1.5,org.apache.tools.ant.taskdefs.cvslib.CvsUser,6,1,0,2,11,3,1,1,3,0.6,54,1,0,0,0.666666667,0,0,7.666666667,1,0.8333,0
ant,1.5,org.apache.tools.ant.types.selectors.DepthSelector,7,5,0,8,26,0,4,4,7,0.666666667,261,0,0,0.863636364,0.342857143,2,5,35.71428571,8,3,0
ant,1.5,org.apache.tools.tar.TarEntry,32,1,0,6,69,264,4,2,31,0.733333333,771,1,0,0,0.180555556,1,1,22.625,4,1.1563,0
ant,1.5,org.apache.tools.ant.taskdefs.Tstamp,4,3,0,6,22,0,1,6,4,0.166666667,142,1,0,0.925,0.625,0,0,34,2,1,0
ant,1.5,org.apache.tools.mail.ErrorInQuitException,1,4,0,1,3,0,1,0,1,2,6,0,0,1,1,0,0,5,0,0,0
ant,1.5,org.apache.tools.ant.types.selectors.OrSelector,3,5,0,5,14,3,4,2,3,2,52,0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,0
ant,1.5,org.apache.tools.ant.taskdefs.Touch,8,3,0,10,37,0,0,10,6,0.628571429,315,1,1,0.840909091,0.325,0,0,37.75,1,0.875,0
ant,1.5,org.apache.tools.ant.taskdefs.Pack,8,3,2,5,21,18,2,3,4,0.714285714,145,1,0,0.840909091,0.4375,1,1,16.875,1,0.875,0
ant,1.5,org.apache.tools.mail.SmtpResponseReader,5,1,0,1,19,0,1,0,3,0.5,108,1,0,0,0.533333333,0,0,20.2,3,1.4,0
ant,1.5,org.apache.tools.ant.taskdefs.UpToDate,11,3,0,14,37,19,1,13,9,0.75,317,1,1,0.787234043,0.327272727,1,1,27.27272727,21,3,0
ant,1.5,org.apache.tools.ant.types.FilterSetCollection,5,1,0,6,13,0,5,1,5,0,69,1,0,0,0.533333333,0,0,12.6,3,1.2,0
ant,1.5,org.apache.tools.ant.taskdefs.ProcessDestroyer,5,2,0,1,20,0,1,0,4,0.75,106,0.333333333,0,0.921568627,0.466666667,0,0,19.6,2,1,1
ant,1.5,org.apache.tools.ant.DefaultLogger,16,1,3,13,38,80,6,7,12,0.876190476,334,0.857142857,0,0,0.285714286,0,0,19.4375,8,1.6875,0
ant,1.5,org.apache.tools.ant.taskdefs.cvslib.CVSEntry,9,1,0,4,18,14,3,1,4,0.65625,88,1,0,0,0.518518519,0,0,8.333333333,1,0.8889,0
ant,1.5,org.apache.tools.ant.taskdefs.FixCRLF,18,4,0,12,82,83,1,12,11,0.960151803,1238,1,1,0.821052632,0.181818182,2,2,66.05555556,8,1.8333,1
ant,1.5,org.apache.tools.ant.filters.util.JavaClassHelper,3,1,0,5,19,1,0,5,2,0.5,89,1,0,0,0.5,0,0,28.33333333,1,0.3333,0
ant,1.5,org.apache.tools.ant.types.selectors.FileSelector,1,1,0,15,1,0,14,1,1,2,1,0,0,0,1,0,0,0,1,1,0
ant,1.5,org.apache.tools.ant.taskdefs.Sequential,4,3,0,6,16,0,0,6,4,0.333333333,46,1,0,0.925,0.625,1,1,10.25,1,0.75,0
ant,1.5,org.apache.tools.ant.taskdefs.compilers.Javac12,3,2,0,8,20,3,1,7,2,1,151,0,0,0.92,0.5,0,0,48.33333333,1,0.6667,0
ant,1.5,org.apache.tools.ant.FileScanner,14,1,0,5,14,91,5,0,14,2,14,0,0,0,0.271428571,0,0,0,1,1,0
ant,1.5,org.apache.tools.ant.XmlLogger,15,1,0,12,69,39,0,12,12,0.932539683,614,1,1,0,0.342857143,0,0,38.73333333,10,2.7333,1
ant,1.5,org.apache.tools.ant.taskdefs.KeySubst,8,3,0,2,39,10,0,2,8,0.714285714,282,1,0,0.840909091,0.325,1,1,33.75,4,1.25,0
