wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
6,3,0,7,8,9,5,1,3,2,2,0,3,1,0,0,0,14,2,1,1
5,1,0,5,9,12,2,3,2,0,103,0,0,0,1,1,1,16,3,0,1
14,1,1,6,20,68,2,7,13,1,178,0,1,0,0,1,1,11,3,1,1
11,1,0,6,21,37,1,5,10,1,88,1,1,0,0,0,0,7,4,1,1
6,1,5,7,18,143,4,2,5,2,13,0,3,0,0,0,0,10,2,1,1
5,1,0,6,6,3,1,4,5,2,28,0,1,0,0,1,0,8,1,1,1
8,1,5,11,13,22,3,11,8,1,29,1,1,0,0,0,1,4,1,1,1
2,1,5,6,8,2,1,5,2,2,15,0,0,1,1,1,0,15,1,0,1
6,1,0,10,20,19,9,1,5,1,203,1,0,0,1,1,0,20,1,1,1
12,2,4,15,26,24,6,10,7,1,226,1,1,0,0,0,0,16,4,1,1
5,1,1,5,10,5,1,5,6,0,14,1,1,1,0,1,1,4,1,1,1
6,1,0,10,19,11,2,7,5,2,35,0,3,1,0,0,1,5,4,1,1
