wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
6,1,0,3,9,13,3,2,4,2,34,0,0,0,0.6854199707643934,0,6,4,1,1,1
8,1,0,3,11,26,3,3,8,2,44,1,0,1,0.5775787016606101,0,6,5,1,1,1
4,4,0,2,4,5,1,1,4,1,5,1,0,0,0.731888807017253,0,0,0,1,1,1
3,4,0,2,10,45,1,4,6,2,40,0,0,1,0.4473639977171009,1,1,8,2,1,1
7,1,0,2,9,25,1,1,9,1,12,1,0,0,0.8226176759195036,0,6,9,1,1,1
6,4,0,3,13,6,0,1,6,1,35,1,0,1,0.5541983187251192,0,1,4,1,1,1
4,4,0,2,5,8,1,1,4,2,2,0,1,1,0.71250266760908,1,0,0,1,1,1
2,1,0,2,2,0,1,1,2,2,1,1,0,1,0.780668918043547,0,0,9,1,1,1
9,3,0,4,11,30,0,2,8,1,35,0,1,0,0.452182607946994,1,5,3,1,1,1
0,4,0,1,9,0,1,1,0,1,14,1,0,1,0.5895223897732259,0,0,9,1,1,1
7,4,0,3,9,26,1,1,7,2,5,1,0,0,0.46006855840347416,0,6,9,1,1,1
10,1,0,3,14,4,1,2,1,2,52,1,1,0,0.06857312515405202,0,6,1,0,2,1
0,4,0,5,9,0,0,4,0,1,14,1,1,0,0.4008283529274774,1,1,9,1,1,1
6,1,0,2,5,14,1,1,6,2,4,1,1,1,0.7843077466077233,1,0,0,1,1,1
7,1,0,3,0,30,3,1,0,2,44,0,0,1,0.46616325365918876,1,0,6,1,1,1
4,4,0,2,4,5,1,1,4,2,6,1,0,0,0.7847357174796359,1,0,0,1,1,1
4,1,0,2,4,4,1,1,4,1,3,1,0,1,0.7827859399828819,0,0,0,1,1,1
1,4,0,3,0,2,2,1,1,2,52,1,1,0,0.9619825533369611,0,0,0,1,1,1
9,1,0,1,9,31,1,2,7,1,5,1,0,0,0.5535720912754057,0,6,9,1,1,1
2,1,0,2,2,2,1,1,2,2,1,1,0,1,0.770860192463572,0,0,0,1,1,1
7,2,0,0,12,19,1,5,7,1,32,0,0,0,0.41926661418814204,1,6,5,1,1,1
8,4,0,2,12,26,3,4,9,1,46,1,1,0,0.6728837609226166,0,0,3,1,1,1
2,4,0,2,2,45,1,1,2,2,0,1,1,1,0.7671025424346786,1,0,0,1,1,1
6,4,0,2,8,15,0,4,8,1,29,1,1,0,0.7181095085924329,1,5,6,1,1,1
5,1,0,1,4,9,1,5,5,1,7,1,1,0,0,0,0,0,1,1,1
1,1,0,3,1,45,1,2,1,2,52,1,0,0,0.9644324853055413,0,0,9,1,1,1
5,4,0,5,5,9,1,4,5,1,9,1,1,1,0.5153395478396057,0,0,9,1,1,1
9,4,0,4,11,13,3,4,6,2,46,1,0,1,0.41907445357929146,0,5,6,2,1,1
6,4,0,3,8,16,3,3,4,1,45,1,0,1,0.7131525618193908,0,6,0,3,0,1
4,4,0,2,5,7,1,1,4,2,2,0,0,1,0.7167361630192262,1,0,0,1,1,1
4,1,0,2,4,5,1,1,4,1,3,1,0,1,0.7238848651028535,0,6,0,1,1,1
2,4,0,2,2,2,1,1,2,1,1,0,0,1,0.7840744842352453,1,0,9,1,1,1
2,1,0,5,3,45,1,4,2,1,5,0,0,0,0.6248527308836002,0,0,9,1,1,1
7,1,0,2,10,16,0,2,7,1,34,1,1,1,0.7536745524265291,1,3,6,1,1,1
6,4,0,2,8,29,1,3,9,2,45,1,0,0,0.3911217176405129,0,5,6,0,1,1
2,1,0,1,2,1,3,1,2,2,3,0,0,1,0.7356413956054239,1,6,0,1,1,1
9,4,0,2,9,31,1,1,8,1,5,1,1,1,0.6705247028700122,1,6,1,1,1,1
4,4,0,6,2,45,0,3,4,1,52,1,0,0,0.7415011873167824,1,1,1,1,1,1
9,1,0,4,9,0,2,4,0,1,9,0,0,1,0.3795421445407722,0,1,1,1,1,1
1,1,0,3,2,1,2,1,1,1,52,0,1,1,0,1,0,0,1,1,1
3,1,0,2,4,4,2,0,4,1,5,1,0,0,0.47302797864729457,0,6,0,1,1,1
2,1,0,2,2,45,1,1,2,2,3,1,1,0,0.7836260649911657,0,6,9,1,1,1
6,1,0,2,9,16,3,3,6,1,48,1,0,0,0.686636848225123,1,6,6,1,1,1
4,1,0,2,4,7,1,1,4,1,2,0,1,1,0.7728527380409321,0,6,0,1,1,1
4,4,0,2,6,17,3,4,6,1,21,1,1,0,0.5097165854077484,0,5,6,1,1,1
3,4,0,0,3,3,3,5,3,1,3,1,0,1,0.6601424175465753,0,6,9,1,1,1
3,4,0,3,2,5,0,3,3,2,4,1,0,1,0.6434367870393706,0,6,0,1,1,1
8,4,0,2,7,24,1,1,8,2,5,1,0,0,0.818257993103526,0,6,9,1,1,1
5,1,0,4,8,28,1,2,6,2,45,1,1,0,0.38495489816939293,0,5,5,1,1,1
1,1,0,3,1,45,2,1,1,2,3,1,0,1,0.9482430341828479,0,0,9,1,1,1
5,4,0,4,8,28,0,2,6,2,29,0,1,1,0.44091611119233476,0,0,3,1,1,1
4,4,0,2,9,15,0,2,6,2,23,0,1,0,0.5076448494048353,1,0,4,1,1,1
5,4,0,6,10,9,2,0,7,2,23,1,0,1,0.8587279606246312,1,1,3,1,1,1
2,1,0,2,2,0,1,1,2,2,3,0,0,1,0.7826899381885334,0,6,0,1,1,1
4,4,0,2,5,9,2,1,3,1,9,1,0,0,0,0,0,9,1,1,1
6,4,0,2,7,28,0,2,5,1,44,0,1,1,0.6927773437663582,0,5,3,1,1,1
