wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
120,0,0,274,200,6646,0,0,0,2.0,0,0.0,0,0.8372418816034586,0.725542690891588,0,21,75,0,5.067509664366958,0
0,6,0,0,200,6646,273,10,17,1.6643152881646381,1366,0.17829401873216644,9,0.21212861426612345,0.8391990515090614,4,0,75,0,2.0067460961395134,0
120,0,39,274,0,0,250,0,0,1.6611531524267487,1337,0.0,9,0.0,1.0,4,0,0,0,0.0,0
0,1,39,0,0,6646,57,1,2,1.676535194253852,0,0.0,9,0.17758793117483518,0.3160463050203014,0,0,0,33,1.475253325967219,0
120,2,0,0,200,0,273,9,12,1.8908064170857537,1510,0.9017495579093316,0,0.6933590459370593,0.45604234233754626,4,0,75,33,0.9115397113316305,1
120,0,39,0,0,6646,242,44,113,2.0,113,0.8768161847790459,0,0.9367184742059552,0.5841361353004706,4,21,75,0,1.081840747667142,1
120,0,0,274,0,0,273,5,11,0.12719177331434636,1510,0.0,0,1.0,0.6622518939305652,0,21,0,0,1.1153785119016921,2
120,2,39,0,0,0,0,0,13,1.7717040833672777,224,0.9048840467969927,0,0.7954724743812225,0.5192497730783551,4,21,0,0,0.99827208929278,2
120,0,39,274,0,6646,23,3,1,1.9257738867782919,134,0.061527373133642524,0,1.0,0.22437717451845254,0,0,0,33,0.630892019300934,1
0,2,0,0,0,6646,250,44,8,0.6189662849196775,90,0.9031630504161486,9,0.7837242185625567,0.6399713071835305,0,21,0,0,0.4619981587809422,2
0,1,0,274,0,0,5,0,1,0.696672614023135,60,0.0,9,0.014321820423751604,0.7225837684156917,4,0,0,0,0.9204944700460176,0
120,5,0,0,0,6646,273,3,113,0.0,66,0.9604421028649653,9,0.9444815762370676,0.9678472084207689,4,0,0,0,5.6667,0
120,0,0,274,0,0,13,3,5,0.0,67,1.0,9,0.915953136261419,0.6868318894932397,0,0,75,0,0.007170907832720821,0
0,1,0,0,0,0,273,2,6,1.9479813402505224,14,1.0,9,1.0,0.6354285086923962,4,0,0,0,1.210295661777541,0
0,1,0,0,0,0,273,2,2,2.0,9,0.0,0,1.0,0.6621017717575811,4,21,0,0,0.7022996158451258,0
0,1,39,274,0,0,15,3,4,1.8785753213870293,289,0.06073105406513346,9,1.0,0.29849740080160214,4,21,75,33,0.3362593739846856,0
0,1,0,274,0,0,273,3,15,0.7551839056337165,143,0.9930849344761565,0,1.0,0.17843377403190175,4,0,0,0,0.8882633251189062,0
0,0,39,274,0,0,239,5,113,0.0,1510,1.0,9,0.06881599535423284,0.0,4,0,0,33,0.6730141716340782,0
0,0,39,0,0,0,273,5,2,0.35296154303831645,59,0.990466701821892,9,0.009939462513468687,0.42894432080064177,0,21,0,0,0.4375296597418939,0
120,4,39,274,200,6646,273,44,113,0.0,1510,0.042037032831431044,0,0.0,0.9439208123242295,4,0,0,33,5.6667,0
0,1,0,0,0,0,4,5,13,0.7876696010352594,157,0.0,0,0.00866611685160236,0.2878446233429009,0,21,0,0,1.0740252926501992,1
0,0,0,0,0,0,273,16,25,0.7972285795450295,288,0.9720037647570059,0,1.0,0.11144319963321697,4,21,0,0,0.8567795490687864,6
0,0,0,274,0,6646,19,3,0,0.6381768721073413,707,0.0,0,1.0,0.35650403419271803,0,21,75,0,3.8328643408741803,2
0,4,0,0,0,0,273,0,113,0.8714586163537423,32,0.9758547492578127,9,0.8065064401240891,0.3353143933964923,4,21,0,0,1.1473381295217038,2
0,0,39,0,0,0,10,20,20,0.9238712197970118,282,0.0,9,0.019409086317366504,0.10104525451732357,4,21,0,0,1.4990174321583214,4
0,3,39,0,0,0,273,12,9,0.7233769043829201,193,0.0,9,0.7587828802501251,0.28050241367122614,0,21,0,0,1.5233365911784178,6
2,1,0,30,2,1,28,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
6,1,0,3,15,15,0,3,5,2.0,45,0.0,0,0.0,0.291666667,0,0,6.5,1,0.8332999999999999,0
3,1,0,67,3,3,66,2,3,2.0,3,0.0,0,0.0,0.555555556,0,0,0.0,1,1.0,0
3,1,0,5,5,0,1,4,3,0.0,24,1.0,0,0.0,1.0,0,0,6.666666667,1,0.6667,0
3,1,0,3,8,0,1,2,3,0.5,29,0.0,0,0.0,0.666666667,0,0,8.0,1,0.6667,0
4,1,0,9,21,4,1,8,2,0.666666667,113,1.0,0,0.0,0.666666667,0,0,27.0,1,0.5,0
38,2,0,21,68,627,3,19,38,0.824324324,326,1.0,7,0.102564103,0.105263158,0,0,7.368421053,2,1.0263,11
8,1,0,7,14,10,3,6,8,0.642857143,76,1.0,0,0.0,0.270833333,0,0,8.25,3,1.0,2
49,1,0,20,93,1044,8,17,42,0.915277778,620,1.0,3,0.0,0.128728414,0,0,11.34693878,6,1.4082,1
3,3,0,6,7,0,1,5,3,0.0,29,1.0,0,0.913043478,0.533333333,0,0,8.333333333,1,0.6667,1
4,3,0,6,14,0,4,2,4,0.0,52,1.0,0,0.88,0.4375,0,0,11.75,2,1.0,4
4,3,0,9,12,6,1,8,4,1.0,44,1.0,1,0.971428571,0.541666667,0,0,9.75,1,0.25,1
2,1,0,6,6,0,1,5,2,0.0,22,1.0,0,0.0,0.6,0,0,9.5,1,0.5,2
20,1,0,7,39,132,1,6,18,0.881578947,363,1.0,0,0.0,0.3875,0,0,16.75,30,2.55,1
15,1,0,8,42,105,7,1,14,2.0,214,0.0,0,0.0,0.2,0,0,13.26666667,4,2.4667,1
14,1,0,11,45,23,1,10,11,0.972527473,400,0.142857143,0,0.0,0.192857143,0,0,26.57142857,2,1.0,2
